config,seed,realized_sd_mean,real_mu_openness,real_sd_openness,real_mu_conscientiousness,real_sd_conscientiousness,real_mu_extraversion,real_sd_extraversion,real_mu_agreeableness,real_sd_agreeableness,real_mu_neuroticism,real_sd_neuroticism
e1qwen7_agreeableness_high,1,0.13079583753972496,0.4844003047994802,0.13286811816831084,0.513042652652841,0.12360684086146308,0.4931667751727579,0.134231654949282,0.7592824051091062,0.13254488023795816,0.5070069482435465,0.13072769348161056
e1qwen7_agreeableness_high,2,0.1471763005334074,0.4972478660660035,0.13859726153279775,0.49863033156013264,0.16250943346748678,0.4956748992419221,0.15082093269729355,0.7506008822484924,0.14083297884064017,0.5027040604090305,0.1431208961288187
e1qwen7_agreeableness_high,3,0.14463109540957741,0.5083007516675861,0.14120933038364875,0.4971558855512068,0.16283315067406817,0.533114589355544,0.15033884618632237,0.7805425733466405,0.11144304078700547,0.5095556594908937,0.1573311090168423
e1qwen7_agreeableness_high,4,0.1426937015277042,0.4678820672604312,0.14515013556823103,0.5153670799792078,0.14241224005884182,0.5050072281305924,0.13932341747974694,0.7830104486185376,0.1263137369811578,0.48276261981264956,0.16026897755054328
e1qwen7_agreeableness_high,5,0.1404113489093775,0.49600850753967335,0.14726246553663178,0.4974303150418724,0.14590502901317892,0.4947584081331172,0.13007281058360212,0.7656932001385336,0.13101451085849045,0.5060172174366555,0.14780192855498422
e1qwen7_agreeableness_high,6,0.1451559837870302,0.4791702626879536,0.16347974589175354,0.49314948328921304,0.16229277462533356,0.5063552259885274,0.14411766535987358,0.7884082263170724,0.11887120094977296,0.49694833346607736,0.13701853210841727
e1qwen7_agreeableness_high,7,0.135061659575094,0.47421053208655634,0.14045137457901827,0.48539010621502093,0.13808510406240943,0.48032328516663797,0.13569032687787588,0.7555542719774677,0.11677880473227048,0.49285019199543206,0.1443026876238958
e1qwen7_agreeableness_high,8,0.1459307683260201,0.5188467605965819,0.14370693593966116,0.49638370208954746,0.13502179406182827,0.5146333762113009,0.15237531546465063,0.763048011226747,0.1327133639716382,0.49926871079419155,0.16583643219232205
e1qwen7_agreeableness_low,1,0.1354277275392655,0.4961379730939494,0.1372442152422263,0.5135517940168739,0.1274572996960296,0.48120587965254574,0.14373988589538317,0.22590959975657832,0.1318927170387219,0.5005617572041282,0.13680451982396633
e1qwen7_agreeableness_low,2,0.14254747921435068,0.4977924748119063,0.13290681430028303,0.49659687509879247,0.16172706714769244,0.49369903452056874,0.15351292155689067,0.20352305304084595,0.12404494125820131,0.49451102453587853,0.1405456518086858
e1qwen7_agreeableness_low,3,0.14643861695615784,0.5145778559362393,0.14002255746886105,0.49140398177988337,0.16028293995852297,0.5324905577588446,0.1521637079824266,0.21431825015633593,0.12032316112792112,0.5081855675943959,0.15940071824305757
e1qwen7_agreeableness_low,4,0.14204811508376064,0.483619623484039,0.14407758056914954,0.5222021987324544,0.14826012428207275,0.5002725468572684,0.14077242962616784,0.24851086733462957,0.12475498345939762,0.49674629908757884,0.15237545748201545
e1qwen7_agreeableness_low,5,0.14085616603602547,0.49828318671956945,0.15362854501176887,0.4967084539625543,0.1498610674747594,0.49379901431330386,0.1301931155502199,0.22595322322444594,0.12881657663991714,0.5044994752281942,0.14178152550346204
e1qwen7_agreeableness_low,6,0.14654476623268425,0.47521556758316286,0.1555376153093326,0.4803245022802162,0.16044798095184565,0.5139023131007128,0.1412644730242179,0.2415655404387009,0.12905389274014598,0.4942304675394251,0.14641986913787924
e1qwen7_agreeableness_low,7,0.13426415040592957,0.47450339132990527,0.13909294866687305,0.4853263651206045,0.14145406387005038,0.47613106947537887,0.13411069767383477,0.1991162438661744,0.11432982972756907,0.48647385169583046,0.1423332120913204
e1qwen7_agreeableness_low,8,0.14405004733052254,0.5105213089304015,0.14870385321492052,0.49084047260247254,0.13299506164346692,0.5291655695777389,0.15204638181342398,0.22704954562867966,0.12907176244487203,0.4958998090961005,0.1574331775359292
e1qwen7_conscientiousness_high,1,0.13660858930138203,0.4925642823285453,0.13717633995355236,0.7857654280176637,0.10802192427025732,0.4870059299770871,0.13879837056483682,0.4843112793467318,0.1624200070264571,0.5092811680653202,0.13662630469180662
e1qwen7_conscientiousness_high,2,0.14224670664596875,0.5058170734248931,0.14266957622089002,0.7578188932054729,0.11993555218136694,0.49434815931181847,0.14865887545098333,0.47320150365510627,0.15392146202053777,0.5034460769844418,0.14604806735606568
e1qwen7_conscientiousness_high,3,0.1485588186632473,0.5115350408315779,0.14145938064846653,0.7703717789969065,0.13927173919142208,0.5263100432656503,0.16001664781409786,0.4968054476771174,0.14770037330215224,0.50989666669725,0.15434595236009774
e1qwen7_conscientiousness_high,4,0.14478010555560544,0.48388969459808123,0.14338315640833688,0.782263605214083,0.12021492171769343,0.5054866660890842,0.14226104055695735,0.5147976204345703,0.15680275982929795,0.4930053423464921,0.16123864926574172
e1qwen7_conscientiousness_high,5,0.14133395444110092,0.49928927145104446,0.14834478871739326,0.7814762844367299,0.13320822185570905,0.4804483368087578,0.1320286599836487,0.49323719255272414,0.15450260162135684,0.5030494496630576,0.1385855000273968
e1qwen7_conscientiousness_high,6,0.1425243059891183,0.48299079089476515,0.16014664896089567,0.7541550837852756,0.1323831824297463,0.5200715123325138,0.13735216982231763,0.518037388068127,0.13997343696466635,0.4904184013441896,0.14276609176796562
e1qwen7_conscientiousness_high,7,0.137125933470199,0.4748020103021735,0.13642267624593252,0.7662927397009024,0.131843734283469,0.47727910523815553,0.14073217432541466,0.4709719299352323,0.13496788590612832,0.4947767564343266,0.14166319659005053
e1qwen7_conscientiousness_high,8,0.14654546327672713,0.5113461685500222,0.1514357168918989,0.7734096448951233,0.12150551664018129,0.5190422491393466,0.15354751731472813,0.499353149337879,0.14950016286334392,0.4968165995003272,0.1567384026734835
e1qwen7_conscientiousness_low,1,0.13483507666855482,0.48906425425897326,0.13536012871666886,0.21850673977355978,0.11411617984793236,0.4846855492516032,0.1345340692907996,0.48266781786425683,0.1603658618764176,0.5021838287846703,0.12979914361095582
e1qwen7_conscientiousness_low,2,0.14707175737218917,0.5041230095475808,0.1443739133773277,0.22180977379549593,0.14309182035247991,0.49826665248471025,0.14724738656502545,0.47048989621357473,0.15386336519711524,0.49747581656596734,0.14678230136899761
e1qwen7_conscientiousness_low,3,0.14016741894724483,0.5026808044690269,0.13442485731823903,0.23313098579777247,0.12420959297236102,0.5222968907664786,0.15818147844884978,0.5009352542516408,0.13614617705197915,0.5119655155714379,0.1478749889447952
e1qwen7_conscientiousness_low,4,0.1455972359972042,0.4776016370462213,0.14139439245646085,0.2325746068594275,0.12920574878024996,0.5081939468796061,0.14195695198876282,0.5096451848775875,0.1511748111201672,0.4877197678303489,0.16425427564038014
e1qwen7_conscientiousness_low,5,0.14077065455518042,0.4994316710306243,0.15035436111158781,0.2246279065541322,0.12471447172772715,0.4909735697862143,0.1349466206131032,0.49464701738381756,0.15594368208206846,0.5100508541795752,0.13789413724141558
e1qwen7_conscientiousness_low,6,0.1471517782777974,0.48546000220342306,0.16140044293329311,0.22351045060097938,0.13849269511981316,0.5103455030389664,0.14885127415233926,0.517506481045448,0.144026726519954,0.49516101480410535,0.1429877526635876
e1qwen7_conscientiousness_low,7,0.1331434642010943,0.46663096405666105,0.14223045619966013,0.2116111431329124,0.11787208362216922,0.48611150994282243,0.13831426611424036,0.47562517270977234,0.12663729708674032,0.48384158076085465,0.14066321798266151
e1qwen7_conscientiousness_low,8,0.14744597686379163,0.5168871314297695,0.1508678767612312,0.2194676730001916,0.11715589768227863,0.529963258103844,0.15355730649065985,0.49397807454918385,0.15754786300919413,0.5022635029651557,0.1581009403755944
e1qwen7_extraversion_high,1,0.13519859900330072,0.4904978682412437,0.13655349294312522,0.5061472887486765,0.1267013224976258,0.7650233787500714,0.12060559008558004,0.4906618490831306,0.15789105442338294,0.5097384186601016,0.13424153506678974
e1qwen7_extraversion_high,2,0.1462801901245424,0.49948203273463415,0.14098875778421532,0.49734617295065175,0.15519861697807738,0.7713278099821587,0.1297684216869851,0.46494185421819784,0.1567107383827835,0.4961855790718031,0.1487344157906507
e1qwen7_extraversion_high,3,0.14702616397392643,0.5225655245613761,0.139976599874025,0.5022635237434251,0.16284753701217525,0.7922230447932289,0.1334777948022199,0.4919638274272313,0.14028428821429847,0.5066331543053226,0.15854459996691347
e1qwen7_extraversion_high,4,0.14504912316305638,0.48130658407645366,0.1468524229300027,0.5097236544453492,0.14644220013660625,0.7799356266004032,0.11777989592789337,0.5158832063193308,0.15221107272654635,0.4840260113979182,0.1619600240942333
e1qwen7_extraversion_high,5,0.14246626104055532,0.5038334726890052,0.15020084693787003,0.4994378852747559,0.14397844531846712,0.7708589955379145,0.11822352311004851,0.4944465282787094,0.15818216666141505,0.5011673225757722,0.1417463231749757
e1qwen7_extraversion_high,6,0.1491892985780036,0.4791902689285552,0.16157608161919432,0.4857215732532798,0.1666229451107951,0.7814429548904471,0.1302712375507958,0.5106108035241845,0.14576243691650176,0.4880535279870646,0.141713791692731
e1qwen7_extraversion_high,7,0.1355630030146679,0.47921066960862924,0.1295377423196995,0.47736457140378713,0.1475300610666625,0.7568521827017364,0.11919044909114401,0.4733173170299376,0.1344733339411547,0.4929235178272067,0.14708342865467866
e1qwen7_extraversion_high,8,0.1487331890073543,0.5171909912604764,0.15676882271348822,0.49504595488492426,0.13764576867026693,0.7870759225816607,0.1220357745298016,0.49500018793535555,0.15892669582585553,0.498324964447783,0.16828888329735925
e1qwen7_extraversion_low,1,0.13185579258662353,0.48883109421490184,0.1381615671634232,0.5050312191199066,0.12190197152965832,0.20945320267472972,0.11715339610657234,0.4801628419362241,0.15209581304358705,0.5045891611141662,0.12996621508987666
e1qwen7_extraversion_low,2,0.14465246555625785,0.5049807117188938,0.14405566526461358,0.502752617750598,0.15575809813347363,0.21886871765623528,0.12680608231645368,0.4663799265744954,0.15323944838890616,0.4925624014626721,0.14340303367784218
e1qwen7_extraversion_low,3,0.14230952852358877,0.5120820302733989,0.13623262812683043,0.4929895223416444,0.15879333590383596,0.25117422119560096,0.12705794397399728,0.5028950538074771,0.13137456712622184,0.5051113353292679,0.1580891674870583
e1qwen7_extraversion_low,4,0.14632547298174528,0.4905626308737603,0.1457100469703875,0.5165263030715843,0.14793137387720218,0.22672865543606696,0.12878409911471528,0.5117834620199647,0.15301094057967998,0.4874060973559407,0.15619090436674127
e1qwen7_extraversion_low,5,0.13976370068889518,0.49310687093429684,0.14358817762224677,0.5035981947185981,0.14726528674200637,0.20762621766741224,0.11762190792240655,0.4914834803171562,0.148476795806561,0.5061931337047237,0.14186633535125528
e1qwen7_extraversion_low,6,0.14821430491844045,0.480237595712486,0.16346848688680093,0.48892780725247753,0.1576183803457017,0.22734544870082357,0.1295550228874305,0.5231842309475973,0.14572147418252443,0.4913229074061888,0.14470816028974462
e1qwen7_extraversion_low,7,0.133466881948689,0.4639378321922767,0.13603466394776273,0.4879086239002883,0.14259574141983458,0.20365752859312444,0.11480733188780345,0.47104364128532084,0.13027110292746497,0.48317996629059906,0.14362556956057934
e1qwen7_extraversion_low,8,0.14643461790473672,0.5174253245937923,0.15118754132959217,0.4884373832619849,0.13603706868782664,0.2449736792314128,0.13402571691868428,0.5018302640947172,0.15324361334698425,0.49490080338625814,0.1576791492405963
e1qwen7_neuroticism_high,1,0.13314423386362864,0.4883190267625045,0.1397981580769694,0.5071803481976466,0.12430487734542464,0.48411210298588014,0.13051874965235755,0.482720668690555,0.15828599096447726,0.785443430205778,0.11281339327891439
e1qwen7_neuroticism_high,2,0.14715885008460794,0.4995030331459109,0.1404062650979197,0.49945929679458784,0.16190547675945474,0.4938891195679552,0.15140049879100953,0.47798438540382043,0.15352090278448294,0.7781303154964321,0.12856110699017287
e1qwen7_neuroticism_high,3,0.14133741867827743,0.5142945039441357,0.1381980422634723,0.5088896282454904,0.1584793826723633,0.5220637971598214,0.15685878057447206,0.5059741900688604,0.13502622760637012,0.775077528928474,0.11812466027470936
e1qwen7_neuroticism_high,4,0.14479620543863952,0.47727036954685237,0.1489968658280053,0.5134894066314754,0.14957418521068258,0.5055321695707884,0.13402982963488108,0.5143097948950145,0.14844488935019848,0.7608612293576759,0.14293525716943015
e1qwen7_neuroticism_high,5,0.14370136142806636,0.4873952572474973,0.14815119699107496,0.49428983040107327,0.14433207219502162,0.49021569661359143,0.13473789919675772,0.4937443856914253,0.1570862840432811,0.7712163404714554,0.13419935471419642
e1qwen7_neuroticism_high,6,0.14889004446958315,0.4835813451468225,0.16287311369581275,0.4831154018534348,0.163204661968284,0.509876765832754,0.14184966957152276,0.5234323598745114,0.1452282064003273,0.7787847752550147,0.13129457071196896
e1qwen7_neuroticism_high,7,0.13452906467115125,0.47214613697844066,0.13718704649411123,0.4764148210261074,0.14494233802708764,0.47922616998700895,0.13701971536882954,0.4704116211043667,0.13624753576181992,0.756056277027055,0.1172486877039078
e1qwen7_neuroticism_high,8,0.14418081348661566,0.517078419697374,0.15146398421680277,0.49657846726668253,0.13943502976154384,0.52333640903183,0.147171390141515,0.4992620571446802,0.1551514047551036,0.7570374738443373,0.12768225855811302
e1qwen7_neuroticism_low,1,0.13397007604728645,0.49254687837973415,0.13509149547431945,0.5073049461000765,0.12543860331681125,0.4833952912575883,0.13552704870905552,0.475292108838091,0.15538796020570197,0.21672000057362073,0.11840527253054403
e1qwen7_neuroticism_low,2,0.1447893035614794,0.4989082773713559,0.1396838302678081,0.49471019549245054,0.15268946410886364,0.4964148949360125,0.15149036965249607,0.470442813280725,0.15085295189798845,0.22036489652682578,0.1292299018802408
e1qwen7_neuroticism_low,3,0.1432891109922826,0.5139808823123951,0.13633812136634535,0.49598919153037735,0.15404829182019195,0.5311817321766118,0.15345301419574528,0.5011370903162239,0.13267946896928684,0.22611715082763642,0.13992665860984344
e1qwen7_neuroticism_low,4,0.1427171731940115,0.4804209387740698,0.14737032674698214,0.5116651666855802,0.1467676189479454,0.5135419081960587,0.14478834881168662,0.5282338392164463,0.14653788883668803,0.2272538995561382,0.12812168262675552
e1qwen7_neuroticism_low,5,0.141356036855465,0.4974588953260806,0.15073380616915943,0.5071530597869025,0.13866857084546372,0.4839426015639697,0.1343935800201579,0.4920718188734078,0.15551424960665913,0.21941795394153016,0.12746997763588466
e1qwen7_neuroticism_low,6,0.1481276915096371,0.4790953567630726,0.15677723690141343,0.4837222209596061,0.17082225102947854,0.5010310363667788,0.1511869089224526,0.5145761360721187,0.14691815551250273,0.2268126388507118,0.11493390518233815
e1qwen7_neuroticism_low,7,0.13621796781772688,0.47163808595904205,0.13797227432274847,0.47882052926690055,0.14251098430731388,0.4799930656639026,0.13698005719134596,0.4765346864215324,0.13642170642548754,0.20856129737599005,0.1272048168417385
e1qwen7_neuroticism_low,8,0.14507742039298113,0.5144319786117479,0.1494119833172402,0.49060790634957746,0.13373299175337763,0.5217553407012742,0.15310849787738523,0.49942832478805016,0.15768374404913113,0.22922296997686606,0.1314498849677715
e1qwen7_norm_baseline,1,0.13597904620390655,0.49617129908359864,0.13652937200913023,0.5014816098045726,0.12261599077862134,0.4819649921928803,0.13278842601865412,0.48360254662612895,0.1586601160026633,0.50997581305622,0.1293013262104638
